287,Slakoth,https://cdn.bulbagarden.net/upload/thumb/d/d2/287Slakoth.png/250px-287Slakoth.png,https://www.serebii.net//pokedex-swsh/icon/287.png,normal,,60,60,60,35,35,30
288,Vigoroth,https://cdn.bulbagarden.net/upload/thumb/6/61/288Vigoroth.png/250px-288Vigoroth.png,https://www.serebii.net//pokedex-swsh/icon/288.png,normal,,80,80,80,55,55,90
289,Slaking,https://cdn.bulbagarden.net/upload/thumb/7/71/289Slaking.png/250px-289Slaking.png,https://www.serebii.net//pokedex-swsh/icon/289.png,normal,,150,160,100,95,65,100
290,Nincada,https://cdn.bulbagarden.net/upload/thumb/9/90/290Nincada.png/250px-290Nincada.png,https://www.serebii.net//pokedex-swsh/icon/290.png,bug,ground,31,45,90,30,30,40
291,Ninjask,https://cdn.bulbagarden.net/upload/thumb/7/76/291Ninjask.png/250px-291Ninjask.png,https://www.serebii.net//pokedex-swsh/icon/291.png,bug,flying,61,90,45,50,50,160
292,Shedinja,https://cdn.bulbagarden.net/upload/thumb/5/59/292Shedinja.png/250px-292Shedinja.png,https://www.serebii.net//pokedex-swsh/icon/292.png,bug,ghost,1,90,45,30,30,40
293,Whismur,https://cdn.bulbagarden.net/upload/thumb/6/6c/293Whismur.png/250px-293Whismur.png,https://www.serebii.net//pokedex-swsh/icon/293.png,normal,,64,51,23,51,23,28
294,Loudred,https://cdn.bulbagarden.net/upload/thumb/1/12/294Loudred.png/250px-294Loudred.png,https://www.serebii.net//pokedex-swsh/icon/294.png,normal,,84,71,43,71,43,48
295,Exploud,https://cdn.bulbagarden.net/upload/thumb/1/12/295Exploud.png/250px-295Exploud.png,https://www.serebii.net//pokedex-swsh/icon/295.png,normal,,104,91,63,91,73,68
296,Makuhita,https://cdn.bulbagarden.net/upload/thumb/b/b6/296Makuhita.png/250px-296Makuhita.png,https://www.serebii.net//pokedex-swsh/icon/296.png,fighting,,72,60,30,20,30,25
297,Hariyama,https://cdn.bulbagarden.net/upload/thumb/6/6f/297Hariyama.png/250px-297Hariyama.png,https://www.serebii.net//pokedex-swsh/icon/297.png,fighting,,144,120,60,40,60,50
298,Azurill,https://cdn.bulbagarden.net/upload/thumb/a/ac/298Azurill.png/250px-298Azurill.png,https://www.serebii.net//pokedex-swsh/icon/298.png,normal,fairy,50,20,40,20,40,20
299,Nosepass,https://cdn.bulbagarden.net/upload/thumb/8/89/299Nosepass.png/250px-299Nosepass.png,https://www.serebii.net//pokedex-swsh/icon/299.png,rock,,30,45,135,45,90,30
300,Skitty,https://cdn.bulbagarden.net/upload/thumb/8/8a/300Skitty.png/250px-300Skitty.png,https://www.serebii.net//pokedex-swsh/icon/300.png,normal,,50,45,45,35,35,50
301,Delcatty,https://cdn.bulbagarden.net/upload/thumb/f/f4/301Delcatty.png/250px-301Delcatty.png,https://www.serebii.net//pokedex-swsh/icon/301.png,normal,,70,65,65,55,55,90
302,Sableye,https://cdn.bulbagarden.net/upload/thumb/d/d3/302Sableye.png/250px-302Sableye.png,https://www.serebii.net//pokedex-swsh/icon/302.png,dark,ghost,50,75,75,65,65,50
303,Mawile,https://cdn.bulbagarden.net/upload/thumb/c/c0/303Mawile.png/250px-303Mawile.png,https://www.serebii.net//pokedex-swsh/icon/303.png,steel,fairy,50,85,85,55,55,50
304,Aron,https://cdn.bulbagarden.net/upload/thumb/b/bb/304Aron.png/250px-304Aron.png,https://www.serebii.net//pokedex-swsh/icon/304.png,steel,rock,50,70,100,40,40,30
305,Lairon,https://cdn.bulbagarden.net/upload/thumb/b/bf/305Lairon.png/250px-305Lairon.png,https://www.serebii.net//pokedex-swsh/icon/305.png,steel,rock,60,90,140,50,50,40
306,Aggron,https://cdn.bulbagarden.net/upload/thumb/6/6d/306Aggron.png/250px-306Aggron.png,https://www.serebii.net//pokedex-swsh/icon/306.png,steel,rock,70,110,180,60,60,50
307,Meditite,https://cdn.bulbagarden.net/upload/thumb/7/71/307Meditite.png/250px-307Meditite.png,https://www.serebii.net//pokedex-swsh/icon/307.png,fighting,psychic,30,40,55,40,55,60
308,Medicham,https://cdn.bulbagarden.net/upload/thumb/0/05/308Medicham.png/250px-308Medicham.png,https://www.serebii.net//pokedex-swsh/icon/308.png,fighting,psychic,60,60,75,60,75,80
309,Electrike,https://cdn.bulbagarden.net/upload/thumb/4/47/309Electrike.png/250px-309Electrike.png,https://www.serebii.net//pokedex-swsh/icon/309.png,electric,,40,45,40,65,40,65
310,Manectric,https://cdn.bulbagarden.net/upload/thumb/b/bb/310Manectric.png/250px-310Manectric.png,https://www.serebii.net//pokedex-swsh/icon/310.png,electric,,70,75,60,105,60,105
311,Plusle,https://cdn.bulbagarden.net/upload/thumb/a/a3/311Plusle.png/250px-311Plusle.png,https://www.serebii.net//pokedex-swsh/icon/311.png,electric,,60,50,40,85,75,95
312,Minun,https://cdn.bulbagarden.net/upload/thumb/e/e7/312Minun.png/250px-312Minun.png,https://www.serebii.net//pokedex-swsh/icon/312.png,electric,,60,40,50,75,85,95
313,Volbeat,https://cdn.bulbagarden.net/upload/thumb/d/d6/313Volbeat.png/250px-313Volbeat.png,https://www.serebii.net//pokedex-swsh/icon/313.png,bug,,65,73,75,47,85,85
314,Illumise,https://cdn.bulbagarden.net/upload/thumb/5/55/314Illumise.png/250px-314Illumise.png,https://www.serebii.net//pokedex-swsh/icon/314.png,bug,,65,47,75,73,85,85
315,Roselia,https://cdn.bulbagarden.net/upload/thumb/f/f1/315Roselia.png/250px-315Roselia.png,https://www.serebii.net//pokedex-swsh/icon/315.png,grass,poison,50,60,45,100,80,65
316,Gulpin,https://cdn.bulbagarden.net/upload/thumb/f/f0/316Gulpin.png/250px-316Gulpin.png,https://www.serebii.net//pokedex-swsh/icon/316.png,poison,,70,43,53,43,53,40
317,Swalot,https://cdn.bulbagarden.net/upload/thumb/a/ad/317Swalot.png/250px-317Swalot.png,https://www.serebii.net//pokedex-swsh/icon/317.png,poison,,100,73,83,73,83,55
318,Carvanha,https://cdn.bulbagarden.net/upload/thumb/9/98/318Carvanha.png/250px-318Carvanha.png,https://www.serebii.net//pokedex-swsh/icon/318.png,water,dark,45,90,20,65,20,65
319,Sharpedo,https://cdn.bulbagarden.net/upload/thumb/a/a8/319Sharpedo.png/250px-319Sharpedo.png,https://www.serebii.net//pokedex-swsh/icon/319.png,water,dark,70,120,40,95,40,95
320,Wailmer,https://cdn.bulbagarden.net/upload/thumb/7/71/320Wailmer.png/250px-320Wailmer.png,https://www.serebii.net//pokedex-swsh/icon/320.png,water,,130,70,35,70,35,60
321,Wailord,https://cdn.bulbagarden.net/upload/thumb/b/b9/321Wailord.png/250px-321Wailord.png,https://www.serebii.net//pokedex-swsh/icon/321.png,water,,170,90,45,90,45,60
322,Numel,https://cdn.bulbagarden.net/upload/thumb/c/c6/322Numel.png/250px-322Numel.png,https://www.serebii.net//pokedex-swsh/icon/322.png,fire,ground,60,60,40,65,45,35
323,Camerupt,https://cdn.bulbagarden.net/upload/thumb/7/7d/323Camerupt.png/250px-323Camerupt.png,https://www.serebii.net//pokedex-swsh/icon/323.png,fire,ground,70,100,70,105,75,40
324,Torkoal,https://cdn.bulbagarden.net/upload/thumb/3/3b/324Torkoal.png/250px-324Torkoal.png,https://www.serebii.net//pokedex-swsh/icon/324.png,fire,,70,85,140,85,70,20
325,Spoink,https://cdn.bulbagarden.net/upload/thumb/9/9e/325Spoink.png/250px-325Spoink.png,https://www.serebii.net//pokedex-swsh/icon/325.png,psychic,,60,25,35,70,80,60
326,Grumpig,https://cdn.bulbagarden.net/upload/thumb/5/54/326Grumpig.png/250px-326Grumpig.png,https://www.serebii.net//pokedex-swsh/icon/326.png,psychic,,80,45,65,90,110,80
327,Spinda,https://cdn.bulbagarden.net/upload/thumb/8/8f/327Spinda.png/250px-327Spinda.png,https://www.serebii.net//pokedex-swsh/icon/327.png,normal,,60,60,60,60,60,60
328,Trapinch,https://cdn.bulbagarden.net/upload/thumb/7/76/328Trapinch.png/250px-328Trapinch.png,https://www.serebii.net//pokedex-swsh/icon/328.png,ground,,45,100,45,45,45,10
329,Vibrava,https://cdn.bulbagarden.net/upload/thumb/a/af/329Vibrava.png/250px-329Vibrava.png,https://www.serebii.net//pokedex-swsh/icon/329.png,ground,dragon,50,70,50,50,50,70
330,Flygon,https://cdn.bulbagarden.net/upload/thumb/f/f1/330Flygon.png/250px-330Flygon.png,https://www.serebii.net//pokedex-swsh/icon/330.png,ground,dragon,80,100,80,80,80,100
331,Cacnea,https://cdn.bulbagarden.net/upload/thumb/1/12/331Cacnea.png/250px-331Cacnea.png,https://www.serebii.net//pokedex-swsh/icon/331.png,grass,,50,85,40,85,40,35
332,Cacturne,https://cdn.bulbagarden.net/upload/thumb/4/41/332Cacturne.png/250px-332Cacturne.png,https://www.serebii.net//pokedex-swsh/icon/332.png,grass,dark,70,115,60,115,60,55
333,Swablu,https://cdn.bulbagarden.net/upload/thumb/9/99/333Swablu.png/250px-333Swablu.png,https://www.serebii.net//pokedex-swsh/icon/333.png,normal,flying,45,40,60,40,75,50
334,Altaria,https://cdn.bulbagarden.net/upload/thumb/d/da/334Altaria.png/250px-334Altaria.png,https://www.serebii.net//pokedex-swsh/icon/334.png,dragon,flying,75,70,90,70,105,80
335,Zangoose,https://cdn.bulbagarden.net/upload/thumb/d/d3/335Zangoose.png/250px-335Zangoose.png,https://www.serebii.net//pokedex-swsh/icon/335.png,normal,,73,115,60,60,60,90
336,Seviper,https://cdn.bulbagarden.net/upload/thumb/d/d6/336Seviper.png/250px-336Seviper.png,https://www.serebii.net//pokedex-swsh/icon/336.png,poison,,73,100,60,100,60,65
337,Lunatone,https://cdn.bulbagarden.net/upload/thumb/e/eb/337Lunatone.png/250px-337Lunatone.png,https://www.serebii.net//pokedex-swsh/icon/337.png,rock,psychic,90,55,65,95,85,70
338,Solrock,https://cdn.bulbagarden.net/upload/thumb/9/90/338Solrock.png/250px-338Solrock.png,https://www.serebii.net//pokedex-swsh/icon/338.png,rock,psychic,90,95,85,55,65,70
339,Barboach,https://cdn.bulbagarden.net/upload/thumb/6/60/339Barboach.png/250px-339Barboach.png,https://www.serebii.net//pokedex-swsh/icon/339.png,water,ground,50,48,43,46,41,60
340,Whiscash,https://cdn.bulbagarden.net/upload/thumb/6/60/340Whiscash.png/250px-340Whiscash.png,https://www.serebii.net//pokedex-swsh/icon/340.png,water,ground,110,78,73,76,71,60
341,Corphish,https://cdn.bulbagarden.net/upload/thumb/3/3d/341Corphish.png/250px-341Corphish.png,https://www.serebii.net//pokedex-swsh/icon/341.png,water,,43,80,65,50,35,35
342,Crawdaunt,https://cdn.bulbagarden.net/upload/thumb/f/f4/342Crawdaunt.png/250px-342Crawdaunt.png,https://www.serebii.net//pokedex-swsh/icon/342.png,water,dark,63,120,85,90,55,55
343,Baltoy,https://cdn.bulbagarden.net/upload/thumb/8/8b/343Baltoy.png/250px-343Baltoy.png,https://www.serebii.net//pokedex-swsh/icon/343.png,ground,psychic,40,40,55,40,70,55
344,Claydol,https://cdn.bulbagarden.net/upload/thumb/0/07/344Claydol.png/250px-344Claydol.png,https://www.serebii.net//pokedex-swsh/icon/344.png,ground,psychic,60,70,105,70,120,75
345,Lileep,https://cdn.bulbagarden.net/upload/thumb/3/34/345Lileep.png/250px-345Lileep.png,https://www.serebii.net//pokedex-swsh/icon/345.png,rock,grass,66,41,77,61,87,23
346,Cradily,https://cdn.bulbagarden.net/upload/thumb/3/38/346Cradily.png/250px-346Cradily.png,https://www.serebii.net//pokedex-swsh/icon/346.png,rock,grass,86,81,97,81,107,43
347,Anorith,https://cdn.bulbagarden.net/upload/thumb/4/45/347Anorith.png/250px-347Anorith.png,https://www.serebii.net//pokedex-swsh/icon/347.png,rock,bug,45,95,50,40,50,75
348,Armaldo,https://cdn.bulbagarden.net/upload/thumb/1/1d/348Armaldo.png/250px-348Armaldo.png,https://www.serebii.net//pokedex-swsh/icon/348.png,rock,bug,75,125,100,70,80,45
349,Feebas,https://cdn.bulbagarden.net/upload/thumb/4/4b/349Feebas.png/250px-349Feebas.png,https://www.serebii.net//pokedex-swsh/icon/349.png,water,,20,15,20,10,55,80
350,Milotic,https://cdn.bulbagarden.net/upload/thumb/3/36/350Milotic.png/250px-350Milotic.png,https://www.serebii.net//pokedex-swsh/icon/350.png,water,,95,60,79,100,125,81
351,Castform,https://cdn.bulbagarden.net/upload/thumb/f/f3/351Castform.png/250px-351Castform.png,https://www.serebii.net//pokedex-swsh/icon/351.png,normal,,70,70,70,70,70,70
352,Kecleon,https://cdn.bulbagarden.net/upload/thumb/5/50/352Kecleon.png/250px-352Kecleon.png,https://www.serebii.net//pokedex-swsh/icon/352.png,normal,,60,90,70,60,120,40
353,Shuppet,https://cdn.bulbagarden.net/upload/thumb/4/4b/353Shuppet.png/250px-353Shuppet.png,https://www.serebii.net//pokedex-swsh/icon/353.png,ghost,,44,75,35,63,33,45
354,Banette,https://cdn.bulbagarden.net/upload/thumb/0/0a/354Banette.png/250px-354Banette.png,https://www.serebii.net//pokedex-swsh/icon/354.png,ghost,,64,115,65,83,63,65
355,Duskull,https://cdn.bulbagarden.net/upload/thumb/e/e2/355Duskull.png/250px-355Duskull.png,https://www.serebii.net//pokedex-swsh/icon/355.png,ghost,,20,40,90,30,90,25
356,Dusclops,https://cdn.bulbagarden.net/upload/thumb/1/12/356Dusclops.png/250px-356Dusclops.png,https://www.serebii.net//pokedex-swsh/icon/356.png,ghost,,40,70,130,60,130,25
357,Tropius,https://cdn.bulbagarden.net/upload/thumb/d/dd/357Tropius.png/250px-357Tropius.png,https://www.serebii.net//pokedex-swsh/icon/357.png,grass,flying,99,68,83,72,87,51
358,Chimecho,https://cdn.bulbagarden.net/upload/thumb/e/e5/358Chimecho.png/250px-358Chimecho.png,https://www.serebii.net//pokedex-swsh/icon/358.png,psychic,,75,50,80,95,90,65
359,Absol,https://cdn.bulbagarden.net/upload/thumb/0/00/359Absol.png/250px-359Absol.png,https://www.serebii.net//pokedex-swsh/icon/359.png,dark,,65,130,60,75,60,75
360,Wynaut,https://cdn.bulbagarden.net/upload/thumb/d/d0/360Wynaut.png/250px-360Wynaut.png,https://www.serebii.net//pokedex-swsh/icon/360.png,psychic,,95,23,48,23,48,23
361,Snorunt,https://cdn.bulbagarden.net/upload/thumb/6/6b/361Snorunt.png/250px-361Snorunt.png,https://www.serebii.net//pokedex-swsh/icon/361.png,ice,,50,50,50,50,50,50
362,Glalie,https://cdn.bulbagarden.net/upload/thumb/6/62/362Glalie.png/250px-362Glalie.png,https://www.serebii.net//pokedex-swsh/icon/362.png,ice,,80,80,80,80,80,80
363,Spheal,https://cdn.bulbagarden.net/upload/thumb/9/9f/363Spheal.png/250px-363Spheal.png,https://www.serebii.net//pokedex-swsh/icon/363.png,ice,water,70,40,50,55,50,25
364,Sealeo,https://cdn.bulbagarden.net/upload/thumb/f/f6/364Sealeo.png/250px-364Sealeo.png,https://www.serebii.net//pokedex-swsh/icon/364.png,ice,water,90,60,70,75,70,45
365,Walrein,https://cdn.bulbagarden.net/upload/thumb/6/61/365Walrein.png/250px-365Walrein.png,https://www.serebii.net//pokedex-swsh/icon/365.png,ice,water,110,80,90,95,90,65
366,Clamperl,https://cdn.bulbagarden.net/upload/thumb/1/11/366Clamperl.png/250px-366Clamperl.png,https://www.serebii.net//pokedex-swsh/icon/366.png,water,,35,64,85,74,55,32
367,Huntail,https://cdn.bulbagarden.net/upload/thumb/1/11/367Huntail.png/250px-367Huntail.png,https://www.serebii.net//pokedex-swsh/icon/367.png,water,,55,104,105,94,75,52
368,Gorebyss,https://cdn.bulbagarden.net/upload/thumb/3/37/368Gorebyss.png/250px-368Gorebyss.png,https://www.serebii.net//pokedex-swsh/icon/368.png,water,,55,84,105,114,75,52
369,Relicanth,https://cdn.bulbagarden.net/upload/thumb/7/78/369Relicanth.png/250px-369Relicanth.png,https://www.serebii.net//pokedex-swsh/icon/369.png,water,rock,100,90,130,45,65,55
370,Luvdisc,https://cdn.bulbagarden.net/upload/thumb/1/1d/370Luvdisc.png/250px-370Luvdisc.png,https://www.serebii.net//pokedex-swsh/icon/370.png,water,,43,30,55,40,65,97
371,Bagon,https://cdn.bulbagarden.net/upload/thumb/d/d2/371Bagon.png/250px-371Bagon.png,https://www.serebii.net//pokedex-swsh/icon/371.png,dragon,,45,75,60,40,30,50
372,Shelgon,https://cdn.bulbagarden.net/upload/thumb/a/a5/372Shelgon.png/250px-372Shelgon.png,https://www.serebii.net//pokedex-swsh/icon/372.png,dragon,,65,95,100,60,50,50
373,Salamence,https://cdn.bulbagarden.net/upload/thumb/4/41/373Salamence.png/250px-373Salamence.png,https://www.serebii.net//pokedex-swsh/icon/373.png,dragon,flying,95,135,80,110,80,100
374,Beldum,https://cdn.bulbagarden.net/upload/thumb/d/d4/374Beldum.png/250px-374Beldum.png,https://www.serebii.net//pokedex-swsh/icon/374.png,steel,psychic,40,55,80,35,60,30
375,Metang,https://cdn.bulbagarden.net/upload/thumb/6/62/375Metang.png/250px-375Metang.png,https://www.serebii.net//pokedex-swsh/icon/375.png,steel,psychic,60,75,100,55,80,50
376,Metagross,https://cdn.bulbagarden.net/upload/thumb/0/05/376Metagross.png/250px-376Metagross.png,https://www.serebii.net//pokedex-swsh/icon/376.png,steel,psychic,80,135,130,95,90,70
377,Regirock,https://cdn.bulbagarden.net/upload/thumb/a/aa/377Regirock.png/250px-377Regirock.png,https://www.serebii.net//pokedex-swsh/icon/377.png,rock,,80,100,200,50,100,50
378,Regice,https://cdn.bulbagarden.net/upload/thumb/f/fe/378Regice.png/250px-378Regice.png,https://www.serebii.net//pokedex-swsh/icon/378.png,ice,,80,50,100,100,200,50
379,Registeel,https://cdn.bulbagarden.net/upload/thumb/2/22/379Registeel.png/250px-379Registeel.png,https://www.serebii.net//pokedex-swsh/icon/379.png,steel,,80,75,150,75,150,50
380,Latias,https://cdn.bulbagarden.net/upload/thumb/2/24/380Latias.png/250px-380Latias.png,https://www.serebii.net//pokedex-swsh/icon/380.png,dragon,psychic,80,80,90,110,130,110
381,Latios,https://cdn.bulbagarden.net/upload/thumb/5/52/381Latios.png/250px-381Latios.png,https://www.serebii.net//pokedex-swsh/icon/381.png,dragon,psychic,80,90,80,130,110,110
382,Kyogre,https://cdn.bulbagarden.net/upload/thumb/4/41/382Kyogre.png/250px-382Kyogre.png,https://www.serebii.net//pokedex-swsh/icon/382.png,water,,100,100,90,150,140,90
383,Groudon,https://cdn.bulbagarden.net/upload/thumb/7/70/383Groudon.png/250px-383Groudon.png,https://www.serebii.net//pokedex-swsh/icon/383.png,ground,,100,150,140,100,90,90
384,Rayquaza,https://cdn.bulbagarden.net/upload/thumb/e/e4/384Rayquaza.png/250px-384Rayquaza.png,https://www.serebii.net//pokedex-swsh/icon/384.png,dragon,flying,105,150,90,150,90,95
385,Jirachi,https://cdn.bulbagarden.net/upload/thumb/8/85/385Jirachi.png/250px-385Jirachi.png,https://www.serebii.net//pokedex-swsh/icon/385.png,steel,psychic,100,100,100,100,100,100
386,Deoxys,https://cdn.bulbagarden.net/upload/thumb/e/e7/386Deoxys.png/250px-386Deoxys.png,https://www.serebii.net//pokedex-swsh/icon/386.png,psychic,,50,150,50,150,50,150
387,Turtwig,https://cdn.bulbagarden.net/upload/thumb/5/5c/387Turtwig.png/250px-387Turtwig.png,https://www.serebii.net//pokedex-swsh/icon/387.png,grass,,55,68,64,45,55,31
388,Grotle,https://cdn.bulbagarden.net/upload/thumb/5/53/388Grotle.png/250px-388Grotle.png,https://www.serebii.net//pokedex-swsh/icon/388.png,grass,,75,89,85,55,65,36
389,Torterra,https://cdn.bulbagarden.net/upload/thumb/d/df/389Torterra.png/250px-389Torterra.png,https://www.serebii.net//pokedex-swsh/icon/389.png,grass,ground,95,109,105,75,85,56
390,Chimchar,https://cdn.bulbagarden.net/upload/thumb/7/76/390Chimchar.png/250px-390Chimchar.png,https://www.serebii.net//pokedex-swsh/icon/390.png,fire,,44,58,44,58,44,61
391,Monferno,https://cdn.bulbagarden.net/upload/thumb/2/2e/391Monferno.png/250px-391Monferno.png,https://www.serebii.net//pokedex-swsh/icon/391.png,fire,fighting,64,78,52,78,52,81
392,Infernape,https://cdn.bulbagarden.net/upload/thumb/f/fb/392Infernape.png/250px-392Infernape.png,https://www.serebii.net//pokedex-swsh/icon/392.png,fire,fighting,76,104,71,104,71,108
393,Piplup,https://cdn.bulbagarden.net/upload/thumb/b/b1/393Piplup.png/250px-393Piplup.png,https://www.serebii.net//pokedex-swsh/icon/393.png,water,,53,51,53,61,56,40
394,Prinplup,https://cdn.bulbagarden.net/upload/thumb/d/df/394Prinplup.png/250px-394Prinplup.png,https://www.serebii.net//pokedex-swsh/icon/394.png,water,,64,66,68,81,76,50
395,Empoleon,https://cdn.bulbagarden.net/upload/thumb/7/7f/395Empoleon.png/250px-395Empoleon.png,https://www.serebii.net//pokedex-swsh/icon/395.png,water,steel,84,86,88,111,101,60
396,Starly,https://cdn.bulbagarden.net/upload/thumb/a/af/396Starly.png/250px-396Starly.png,https://www.serebii.net//pokedex-swsh/icon/396.png,normal,flying,40,55,30,30,30,60
397,Staravia,https://cdn.bulbagarden.net/upload/thumb/f/f8/397Staravia.png/250px-397Staravia.png,https://www.serebii.net//pokedex-swsh/icon/397.png,normal,flying,55,75,50,40,40,80
398,Staraptor,https://cdn.bulbagarden.net/upload/thumb/5/5e/398Staraptor.png/250px-398Staraptor.png,https://www.serebii.net//pokedex-swsh/icon/398.png,normal,flying,85,120,70,50,60,100
399,Bidoof,https://cdn.bulbagarden.net/upload/thumb/f/f5/399Bidoof.png/250px-399Bidoof.png,https://www.serebii.net//pokedex-swsh/icon/399.png,normal,,59,45,40,35,40,31
400,Bibarel,https://cdn.bulbagarden.net/upload/thumb/9/91/400Bibarel.png/250px-400Bibarel.png,https://www.serebii.net//pokedex-swsh/icon/400.png,normal,water,79,85,60,55,60,71
401,Kricketot,https://cdn.bulbagarden.net/upload/thumb/3/33/401Kricketot.png/250px-401Kricketot.png,https://www.serebii.net//pokedex-swsh/icon/401.png,bug,,37,25,41,25,41,25
402,Kricketune,https://cdn.bulbagarden.net/upload/thumb/e/e5/402Kricketune.png/250px-402Kricketune.png,https://www.serebii.net//pokedex-swsh/icon/402.png,bug,,77,85,51,55,51,65
403,Shinx,https://cdn.bulbagarden.net/upload/thumb/3/32/403Shinx.png/250px-403Shinx.png,https://www.serebii.net//pokedex-swsh/icon/403.png,electric,,45,65,34,40,34,45
404,Luxio,https://cdn.bulbagarden.net/upload/thumb/4/49/404Luxio.png/250px-404Luxio.png,https://www.serebii.net//pokedex-swsh/icon/404.png,electric,,60,85,49,60,49,60
405,Luxray,https://cdn.bulbagarden.net/upload/thumb/a/a7/405Luxray.png/250px-405Luxray.png,https://www.serebii.net//pokedex-swsh/icon/405.png,electric,,80,120,79,95,79,70
406,Budew,https://cdn.bulbagarden.net/upload/thumb/d/d3/406Budew.png/250px-406Budew.png,https://www.serebii.net//pokedex-swsh/icon/406.png,grass,poison,40,30,35,50,70,55
407,Roserade,https://cdn.bulbagarden.net/upload/thumb/0/05/407Roserade.png/250px-407Roserade.png,https://www.serebii.net//pokedex-swsh/icon/407.png,grass,poison,60,70,65,125,105,90
408,Cranidos,https://cdn.bulbagarden.net/upload/thumb/c/cd/408Cranidos.png/250px-408Cranidos.png,https://www.serebii.net//pokedex-swsh/icon/408.png,rock,,67,125,40,30,30,58
409,Rampardos,https://cdn.bulbagarden.net/upload/thumb/8/8a/409Rampardos.png/250px-409Rampardos.png,https://www.serebii.net//pokedex-swsh/icon/409.png,rock,,97,165,60,65,50,58
410,Shieldon,https://cdn.bulbagarden.net/upload/thumb/e/e2/410Shieldon.png/250px-410Shieldon.png,https://www.serebii.net//pokedex-swsh/icon/410.png,rock,steel,30,42,118,42,88,30
411,Bastiodon,https://cdn.bulbagarden.net/upload/thumb/b/bc/411Bastiodon.png/250px-411Bastiodon.png,https://www.serebii.net//pokedex-swsh/icon/411.png,rock,steel,60,52,168,47,138,30
412,Burmy,https://cdn.bulbagarden.net/upload/thumb/c/c9/412Burmy-Plant.png/250px-412Burmy-Plant.png,https://www.serebii.net//pokedex-swsh/icon/412.png,bug,,40,29,45,29,45,36
413,Wormadam,https://cdn.bulbagarden.net/upload/thumb/d/db/413Wormadam-Plant.png/250px-413Wormadam-Plant.png,https://www.serebii.net//pokedex-swsh/icon/413.png,bug,grass,60,59,85,79,105,36
414,Mothim,https://cdn.bulbagarden.net/upload/thumb/1/18/414Mothim.png/250px-414Mothim.png,https://www.serebii.net//pokedex-swsh/icon/414.png,bug,flying,70,94,50,94,50,66
415,Combee,https://cdn.bulbagarden.net/upload/thumb/b/b6/415Combee.png/250px-415Combee.png,https://www.serebii.net//pokedex-swsh/icon/415.png,bug,flying,30,30,42,30,42,70
416,Vespiquen,https://cdn.bulbagarden.net/upload/thumb/2/2c/416Vespiquen.png/250px-416Vespiquen.png,https://www.serebii.net//pokedex-swsh/icon/416.png,bug,flying,70,80,102,80,102,40
417,Pachirisu,https://cdn.bulbagarden.net/upload/thumb/f/f4/417Pachirisu.png/250px-417Pachirisu.png,https://www.serebii.net//pokedex-swsh/icon/417.png,electric,,60,45,70,45,90,95
418,Buizel,https://cdn.bulbagarden.net/upload/thumb/8/83/418Buizel.png/250px-418Buizel.png,https://www.serebii.net//pokedex-swsh/icon/418.png,water,,55,65,35,60,30,85
419,Floatzel,https://cdn.bulbagarden.net/upload/thumb/b/bf/419Floatzel.png/250px-419Floatzel.png,https://www.serebii.net//pokedex-swsh/icon/419.png,water,,85,105,55,85,50,115
420,Cherubi,https://cdn.bulbagarden.net/upload/thumb/a/a7/420Cherubi.png/250px-420Cherubi.png,https://www.serebii.net//pokedex-swsh/icon/420.png,grass,,45,35,45,62,53,35
421,Cherrim,https://cdn.bulbagarden.net/upload/thumb/2/25/421Cherrim-Overcast.png/250px-421Cherrim-Overcast.png,https://www.serebii.net//pokedex-swsh/icon/421.png,grass,,70,60,70,87,78,85
422,Shellos,https://cdn.bulbagarden.net/upload/thumb/7/72/422Shellos.png/250px-422Shellos.png,https://www.serebii.net//pokedex-swsh/icon/422.png,water,,76,48,48,57,62,34
423,Gastrodon,https://cdn.bulbagarden.net/upload/thumb/1/18/423Gastrodon.png/250px-423Gastrodon.png,https://www.serebii.net//pokedex-swsh/icon/423.png,water,ground,111,83,68,92,82,39
424,Ambipom,https://cdn.bulbagarden.net/upload/thumb/8/86/424Ambipom.png/250px-424Ambipom.png,https://www.serebii.net//pokedex-swsh/icon/424.png,normal,,75,100,66,60,66,115
425,Drifloon,https://cdn.bulbagarden.net/upload/thumb/e/eb/425Drifloon.png/250px-425Drifloon.png,https://www.serebii.net//pokedex-swsh/icon/425.png,ghost,flying,90,50,34,60,44,70
426,Drifblim,https://cdn.bulbagarden.net/upload/thumb/7/71/426Drifblim.png/250px-426Drifblim.png,https://www.serebii.net//pokedex-swsh/icon/426.png,ghost,flying,150,80,44,90,54,80
427,Buneary,https://cdn.bulbagarden.net/upload/thumb/a/a7/427Buneary.png/250px-427Buneary.png,https://www.serebii.net//pokedex-swsh/icon/427.png,normal,,55,66,44,44,56,85
428,Lopunny,https://cdn.bulbagarden.net/upload/thumb/c/c9/428Lopunny.png/250px-428Lopunny.png,https://www.serebii.net//pokedex-swsh/icon/428.png,normal,,65,76,84,54,96,105
429,Mismagius,https://cdn.bulbagarden.net/upload/thumb/b/b4/429Mismagius.png/250px-429Mismagius.png,https://www.serebii.net//pokedex-swsh/icon/429.png,ghost,,60,60,60,105,105,105
430,Honchkrow,https://cdn.bulbagarden.net/upload/thumb/4/46/430Honchkrow.png/250px-430Honchkrow.png,https://www.serebii.net//pokedex-swsh/icon/430.png,dark,flying,100,125,52,105,52,71
